read_acc,fragment_id,start,stop,edit_distance
sim_rand_695, 4mer_3, 86, 119, 11
sim_rand_695, 14nt_1, 124, 141, 8
sim_rand_695, 14nt_1, 141, 155, 9
sim_rand_695, 5mer_1, 157, 189, 12
sim_rand_695, 14nt_1, 203, 222, 7
sim_rand_695, 18nt_2, 230, 253, 8
sim_rand_695, 14nt_2, 254, 269, 7
sim_rand_695, 14nt_2, 281, 301, 7
sim_rand_695, 16nt_1, 303, 321, 8
sim_rand_695, 14nt_2, 321, 340, 7
sim_rand_695, 4mer_1, 347, 378, 11
sim_rand_695, 14nt_1, 383, 397, 7
sim_rand_695, 14nt_1, 397, 417, 6
sim_rand_695, 16nt_2, 417, 433, 9
sim_rand_695, 5mer_4, 433, 463, 11
sim_rand_695, 5mer_2, 463, 490, 12
sim_rand_695, 20nt_2, 492, 517, 10
sim_rand_695, 14nt_2, 531, 550, 7
sim_rand_695, 20nt_1, 557, 580, 9
sim_rand_695, 18nt_2, 587, 607, 7
sim_rand_695, 4mer_2, 612, 640, 11
sim_rand_695, 5mer_3, 653, 682, 12
sim_rand_695, 16nt_1, 690, 710, 7
sim_rand_695, 16nt_1, 714, 736, 9
sim_rand_695, 5mer_2, 748, 779, 12
sim_rand_695, 14nt_2, 790, 807, 7
sim_rand_695, 14nt_2, 820, 839, 8
sim_rand_695, trimer_2, 841, 874, 14
sim_rand_695, 14nt_2, 875, 896, 7
sim_rand_695, 14nt_1, 896, 915, 10
sim_rand_695, 14nt_2, 918, 937, 7
sim_rand_695, 14nt_1, 948, 968, 7
sim_rand_695, 16nt_2, 971, 990, 7
sim_rand_696, 5mer_2, 2, 27, 12
sim_rand_696, 18nt_1, 27, 46, 7
sim_rand_696, 16nt_1, 46, 63, 10
sim_rand_696, 14nt_1, 63, 83, 8
sim_rand_696, 14nt_2, 83, 101, 6
sim_rand_696, 20nt_2, 111, 131, 8
sim_rand_696, 14nt_1, 131, 148, 5
sim_rand_696, 14nt_2, 154, 170, 7
sim_rand_696, 16nt_2, 170, 189, 7
sim_rand_696, 18nt_1, 193, 213, 8
sim_rand_696, 4mer_2, 225, 255, 11
sim_rand_696, trimer_2, 257, 285, 13
sim_rand_696, 14nt_2, 285, 300, 10
sim_rand_696, 14nt_1, 300, 319, 7
sim_rand_696, 14nt_1, 331, 351, 7
sim_rand_696, 14nt_2, 351, 363, 7
sim_rand_696, 5mer_3, 364, 397, 12
sim_rand_696, 5mer_1, 399, 427, 13
sim_rand_696, trimer_1, 436, 468, 11
sim_rand_696, 14nt_2, 469, 484, 10
sim_rand_696, 16nt_2, 484, 504, 9
sim_rand_696, 14nt_2, 505, 523, 7
sim_rand_696, 14nt_1, 530, 548, 6
sim_rand_696, 14nt_1, 558, 571, 7
sim_rand_696, 5mer_4, 574, 599, 11
sim_rand_696, 18nt_2, 610, 634, 10
sim_rand_696, 5mer_3, 643, 670, 11
sim_rand_696, 16nt_1, 674, 694, 7
sim_rand_696, 18nt_1, 704, 726, 10
sim_rand_696, 18nt_1, 727, 751, 9
sim_rand_696, 14nt_1, 751, 769, 8
sim_rand_696, 14nt_1, 769, 790, 6
sim_rand_696, 16nt_2, 793, 817, 8
sim_rand_696, 14nt_2, 821, 841, 9
sim_rand_696, 14nt_2, 845, 863, 7
sim_rand_696, 16nt_1, 863, 885, 11
sim_rand_696, 16nt_1, 887, 903, 7
sim_rand_696, 18nt_2, 903, 925, 8
sim_rand_696, 18nt_2, 935, 954, 9
sim_rand_696, 4mer_3, 968, 999, 12
sim_rand_697, 5mer_2, 1, 32, 13
sim_rand_697, 4mer_4, 39, 75, 13
sim_rand_697, 20nt_2, 76, 99, 9
sim_rand_697, 4mer_3, 104, 131, 12
sim_rand_697, 16nt_2, 135, 153, 7
sim_rand_697, 14nt_2, 153, 171, 6
sim_rand_697, 4mer_2, 182, 208, 9
sim_rand_697, 16nt_2, 217, 235, 8
sim_rand_697, 16nt_2, 237, 256, 6
sim_rand_697, 14nt_1, 258, 276, 7
sim_rand_697, 20nt_2, 291, 318, 10
sim_rand_697, 18nt_1, 328, 349, 9
sim_rand_697, trimer_3, 355, 385, 10
sim_rand_697, 5mer_5, 386, 413, 12
sim_rand_697, 5mer_4, 413, 440, 11
sim_rand_697, 14nt_2, 453, 472, 6
sim_rand_697, 18nt_2, 477, 500, 10
sim_rand_697, 5mer_1, 511, 539, 11
sim_rand_697, 16nt_1, 539, 560, 9
sim_rand_697, 4mer_1, 562, 596, 13
sim_rand_697, 14nt_2, 599, 617, 7
sim_rand_697, 16nt_1, 619, 638, 6
sim_rand_697, 5mer_1, 642, 673, 13
sim_rand_697, 5mer_2, 681, 711, 12
sim_rand_697, 18nt_1, 715, 742, 8
sim_rand_697, 14nt_2, 745, 760, 9
sim_rand_697, trimer_3, 761, 795, 13
sim_rand_697, 5mer_1, 796, 830, 15
sim_rand_697, 5mer_1, 842, 869, 10
sim_rand_697, 18nt_2, 879, 901, 8
sim_rand_697, 14nt_1, 914, 931, 7
sim_rand_697, 4mer_1, 940, 973, 13
sim_rand_697, 16nt_2, 980, 997, 6
sim_rand_698, 18nt_1, 3, 21, 9
sim_rand_698, 18nt_2, 21, 44, 9
sim_rand_698, 4mer_2, 50, 78, 13
sim_rand_698, 14nt_1, 78, 98, 8
sim_rand_698, trimer_2, 98, 129, 12
sim_rand_698, trimer_3, 136, 167, 12
sim_rand_698, 4mer_4, 175, 207, 12
sim_rand_698, 16nt_2, 212, 230, 6
sim_rand_698, 14nt_2, 230, 244, 8
sim_rand_698, 18nt_1, 245, 266, 7
sim_rand_698, trimer_3, 274, 307, 13
sim_rand_698, 18nt_1, 312, 338, 10
sim_rand_698, trimer_3, 351, 385, 12
sim_rand_698, 16nt_1, 385, 405, 10
sim_rand_698, 16nt_1, 406, 426, 7
sim_rand_698, 5mer_3, 426, 450, 11
sim_rand_698, 5mer_4, 451, 485, 12
sim_rand_698, 14nt_2, 493, 508, 7
sim_rand_698, 14nt_2, 511, 527, 6
sim_rand_698, 18nt_2, 539, 561, 8
sim_rand_698, trimer_1, 566, 592, 10
sim_rand_698, 14nt_1, 592, 609, 8
sim_rand_698, 16nt_2, 617, 638, 6
sim_rand_698, 14nt_1, 641, 661, 9
sim_rand_698, 14nt_1, 666, 685, 7
sim_rand_698, 16nt_1, 691, 715, 7
sim_rand_698, 14nt_1, 715, 732, 10
sim_rand_698, 18nt_2, 732, 755, 9
sim_rand_698, 14nt_1, 766, 781, 7
sim_rand_698, 14nt_2, 785, 804, 7
sim_rand_698, 14nt_1, 809, 824, 9
sim_rand_698, 5mer_5, 824, 853, 11
sim_rand_698, 14nt_1, 860, 878, 7
sim_rand_698, 18nt_2, 878, 900, 8
sim_rand_698, 14nt_1, 904, 922, 6
sim_rand_698, 18nt_1, 924, 949, 11
sim_rand_698, 16nt_1, 965, 986, 8
sim_rand_699, 16nt_1, 0, 18, 9
sim_rand_699, 18nt_2, 18, 40, 7
sim_rand_699, 14nt_2, 52, 71, 6
sim_rand_699, 14nt_2, 73, 93, 9
sim_rand_699, 20nt_2, 98, 125, 11
sim_rand_699, 4mer_1, 135, 166, 12
sim_rand_699, 18nt_1, 166, 190, 9
sim_rand_699, 14nt_1, 200, 218, 7
sim_rand_699, 4mer_3, 225, 255, 9
sim_rand_699, 5mer_5, 258, 286, 14
sim_rand_699, 20nt_2, 286, 312, 10
sim_rand_699, 14nt_2, 314, 327, 8
sim_rand_699, 5mer_1, 327, 361, 12
sim_rand_699, 16nt_2, 369, 386, 7
sim_rand_699, 14nt_1, 398, 415, 6
sim_rand_699, 5mer_1, 427, 458, 13
sim_rand_699, 16nt_1, 458, 474, 10
sim_rand_699, 20nt_2, 479, 504, 9
sim_rand_699, 14nt_1, 508, 525, 6
sim_rand_699, 14nt_2, 529, 545, 9
sim_rand_699, 14nt_1, 546, 563, 6
sim_rand_699, 14nt_1, 577, 598, 7
sim_rand_699, 20nt_2, 600, 625, 10
sim_rand_699, 20nt_2, 634, 657, 11
sim_rand_699, 5mer_3, 657, 688, 11
sim_rand_699, 4mer_1, 688, 722, 14
sim_rand_699, 14nt_1, 722, 736, 9
sim_rand_699, 20nt_1, 736, 763, 10
sim_rand_699, 5mer_4, 763, 795, 14
sim_rand_699, 14nt_2, 804, 822, 7
sim_rand_699, 16nt_1, 827, 847, 7
sim_rand_699, 16nt_1, 847, 864, 10
sim_rand_699, 4mer_2, 867, 896, 12
sim_rand_699, 14nt_2, 896, 911, 8
sim_rand_699, 14nt_1, 912, 928, 6
sim_rand_699, 14nt_2, 928, 942, 7
sim_rand_699, 4mer_1, 944, 972, 12
sim_rand_699, 14nt_2, 976, 994, 7
sim_rand_700, 16nt_2, 1, 18, 8
sim_rand_700, 4mer_4, 21, 49, 10
sim_rand_700, 14nt_2, 55, 73, 7
sim_rand_700, 14nt_1, 78, 93, 8
sim_rand_700, 5mer_3, 93, 119, 10
sim_rand_700, 18nt_2, 120, 139, 9
sim_rand_700, 20nt_2, 139, 166, 10
sim_rand_700, 14nt_1, 173, 191, 7
sim_rand_700, 20nt_2, 191, 215, 12
sim_rand_700, 4mer_1, 219, 247, 12
sim_rand_700, 14nt_2, 254, 272, 6
sim_rand_700, 16nt_2, 272, 290, 8
sim_rand_700, 18nt_1, 293, 314, 8
sim_rand_700, 14nt_2, 327, 347, 7
sim_rand_700, 5mer_4, 357, 386, 12
sim_rand_700, 14nt_1, 388, 401, 8
sim_rand_700, 5mer_2, 401, 432, 13
sim_rand_700, 18nt_1, 445, 466, 7
sim_rand_700, 14nt_1, 466, 481, 8
sim_rand_700, 5mer_3, 481, 506, 9
sim_rand_700, 5mer_2, 517, 545, 12
sim_rand_700, 16nt_1, 545, 562, 11
sim_rand_700, 18nt_2, 562, 581, 8
sim_rand_700, 5mer_2, 581, 612, 12
sim_rand_700, 16nt_2, 619, 639, 9
sim_rand_700, 16nt_1, 640, 657, 9
sim_rand_700, 16nt_2, 657, 676, 8
sim_rand_700, 20nt_2, 676, 699, 11
sim_rand_700, 4mer_3, 700, 731, 11
sim_rand_700, 16nt_1, 734, 755, 9
sim_rand_700, 5mer_5, 755, 786, 12
sim_rand_700, 20nt_1, 786, 811, 12
sim_rand_700, 16nt_2, 812, 831, 6
sim_rand_700, 5mer_2, 832, 861, 14
sim_rand_700, 4mer_3, 861, 890, 11
sim_rand_700, 20nt_1, 890, 911, 12
sim_rand_700, 16nt_1, 915, 936, 9
sim_rand_700, 14nt_1, 941, 960, 7
sim_rand_700, 5mer_4, 963, 996, 13
sim_rand_701, 4mer_1, 5, 35, 12
sim_rand_701, 18nt_1, 45, 71, 10
sim_rand_701, 14nt_2, 81, 100, 8
sim_rand_701, trimer_3, 101, 133, 12
sim_rand_701, 5mer_5, 133, 167, 15
sim_rand_701, trimer_1, 168, 202, 13
sim_rand_701, 14nt_1, 204, 220, 9
sim_rand_701, 14nt_1, 221, 240, 7
sim_rand_701, 14nt_1, 243, 261, 8
sim_rand_701, 20nt_2, 269, 297, 10
sim_rand_701, 16nt_1, 297, 317, 8
sim_rand_701, 4mer_2, 317, 347, 10
sim_rand_701, 16nt_1, 348, 369, 7
sim_rand_701, trimer_3, 372, 402, 11
sim_rand_701, 4mer_1, 402, 430, 11
sim_rand_701, 16nt_2, 444, 465, 10
sim_rand_701, 16nt_1, 466, 487, 7
sim_rand_701, 14nt_2, 499, 514, 8
sim_rand_701, 14nt_1, 515, 535, 7
sim_rand_701, 14nt_2, 547, 568, 6
sim_rand_701, 5mer_3, 571, 598, 9
sim_rand_701, 14nt_1, 611, 633, 7
sim_rand_701, 5mer_4, 638, 668, 10
sim_rand_701, 14nt_2, 671, 687, 8
sim_rand_701, 18nt_1, 687, 713, 10
sim_rand_701, 16nt_1, 716, 737, 6
sim_rand_701, 4mer_4, 737, 766, 12
sim_rand_701, 14nt_2, 766, 786, 8
sim_rand_701, 18nt_1, 790, 809, 10
sim_rand_701, 5mer_3, 809, 840, 11
sim_rand_701, 5mer_1, 853, 886, 12
sim_rand_701, 14nt_1, 887, 904, 9
sim_rand_701, 14nt_1, 911, 927, 6
sim_rand_701, 16nt_1, 927, 943, 9
sim_rand_701, 16nt_1, 945, 965, 8
sim_rand_701, 18nt_1, 974, 998, 10
sim_rand_702, 14nt_1, 1, 21, 8
sim_rand_702, 14nt_1, 21, 37, 9
sim_rand_702, 5mer_4, 37, 67, 10
sim_rand_702, 20nt_2, 67, 89, 11
sim_rand_702, 20nt_1, 92, 121, 9
sim_rand_702, 18nt_1, 121, 140, 11
sim_rand_702, 16nt_2, 142, 162, 8
sim_rand_702, 14nt_1, 165, 181, 9
sim_rand_702, 18nt_2, 181, 204, 8
sim_rand_702, 14nt_1, 205, 219, 7
sim_rand_702, 14nt_2, 219, 240, 7
sim_rand_702, trimer_1, 245, 276, 12
sim_rand_702, 14nt_2, 283, 299, 7
sim_rand_702, 16nt_2, 301, 323, 8
sim_rand_702, 14nt_1, 324, 342, 7
sim_rand_702, 14nt_2, 351, 370, 8
sim_rand_702, 4mer_3, 370, 402, 11
sim_rand_702, 14nt_1, 406, 424, 7
sim_rand_702, 14nt_2, 428, 445, 8
sim_rand_702, 4mer_2, 449, 478, 10
sim_rand_702, 14nt_2, 479, 497, 5
sim_rand_702, 16nt_2, 500, 523, 10
sim_rand_702, 14nt_1, 525, 546, 7
sim_rand_702, 4mer_1, 552, 584, 12
sim_rand_702, 5mer_5, 586, 614, 13
sim_rand_702, 14nt_2, 619, 639, 7
sim_rand_702, 14nt_2, 643, 660, 8
sim_rand_702, 20nt_2, 667, 692, 9
sim_rand_702, 16nt_2, 692, 706, 9
sim_rand_702, 16nt_1, 707, 726, 9
sim_rand_702, 14nt_1, 726, 743, 6
sim_rand_702, 5mer_4, 754, 787, 13
sim_rand_702, trimer_2, 804, 839, 14
sim_rand_702, 20nt_2, 843, 867, 9
sim_rand_702, 16nt_1, 867, 883, 9
sim_rand_702, 18nt_1, 886, 911, 9
sim_rand_702, 14nt_1, 911, 927, 8
sim_rand_702, 14nt_2, 936, 952, 6
sim_rand_702, 14nt_2, 961, 980, 7
sim_rand_702, 14nt_1, 982, 1000, 6
sim_rand_703, trimer_1, 0, 31, 13
sim_rand_703, 14nt_2, 34, 47, 8
sim_rand_703, trimer_1, 47, 79, 14
sim_rand_703, 14nt_2, 81, 96, 8
sim_rand_703, 18nt_1, 99, 120, 8
sim_rand_703, 14nt_2, 120, 132, 8
sim_rand_703, 5mer_4, 141, 172, 12
sim_rand_703, 14nt_2, 175, 193, 6
sim_rand_703, 20nt_1, 197, 221, 9
sim_rand_703, 16nt_2, 232, 255, 8
sim_rand_703, 14nt_1, 256, 273, 6
sim_rand_703, 16nt_1, 274, 294, 7
sim_rand_703, 14nt_2, 297, 314, 10
sim_rand_703, 5mer_4, 314, 343, 11
sim_rand_703, 18nt_2, 355, 378, 9
sim_rand_703, 14nt_2, 385, 405, 7
sim_rand_703, 14nt_1, 408, 426, 6
sim_rand_703, 14nt_1, 427, 442, 7
sim_rand_703, 14nt_1, 444, 462, 6
sim_rand_703, 16nt_2, 468, 486, 7
sim_rand_703, 14nt_2, 486, 504, 5
sim_rand_703, 14nt_1, 504, 520, 8
sim_rand_703, 4mer_3, 522, 556, 12
sim_rand_703, 14nt_1, 569, 585, 7
sim_rand_703, 20nt_1, 596, 622, 8
sim_rand_703, 18nt_1, 634, 655, 9
sim_rand_703, 20nt_2, 657, 679, 11
sim_rand_703, 14nt_1, 679, 696, 6
sim_rand_703, 16nt_2, 701, 720, 9
sim_rand_703, 14nt_2, 720, 737, 7
sim_rand_703, 4mer_2, 749, 779, 12
sim_rand_703, 18nt_2, 781, 803, 7
sim_rand_703, 20nt_2, 811, 836, 9
sim_rand_703, 16nt_2, 837, 856, 10
sim_rand_703, 16nt_1, 864, 885, 8
sim_rand_703, 14nt_1, 885, 900, 9
sim_rand_703, 14nt_2, 903, 919, 5
sim_rand_703, 18nt_2, 919, 941, 9
sim_rand_703, 18nt_1, 941, 963, 8
sim_rand_703, 16nt_2, 964, 981, 9
sim_rand_703, 14nt_1, 981, 998, 6
sim_rand_704, 14nt_1, 0, 16, 10
sim_rand_704, 16nt_2, 18, 42, 8
sim_rand_704, 20nt_2, 47, 71, 9
sim_rand_704, 14nt_2, 71, 86, 8
sim_rand_704, 18nt_1, 87, 107, 9
sim_rand_704, 16nt_2, 109, 130, 8
sim_rand_704, 18nt_2, 130, 152, 9
sim_rand_704, 16nt_1, 159, 179, 8
sim_rand_704, 4mer_4, 192, 227, 13
sim_rand_704, 4mer_4, 234, 268, 14
sim_rand_704, 18nt_1, 274, 298, 8
sim_rand_704, 4mer_1, 298, 329, 13
sim_rand_704, 14nt_2, 329, 345, 8
sim_rand_704, 14nt_2, 351, 368, 7
sim_rand_704, trimer_1, 377, 408, 13
sim_rand_704, 16nt_1, 408, 430, 11
sim_rand_704, trimer_3, 430, 457, 10
sim_rand_704, 14nt_2, 466, 485, 9
sim_rand_704, 16nt_2, 486, 506, 7
sim_rand_704, 14nt_2, 520, 537, 6
sim_rand_704, 14nt_2, 546, 562, 7
sim_rand_704, 4mer_4, 568, 596, 12
sim_rand_704, 14nt_2, 596, 616, 6
sim_rand_704, 16nt_2, 623, 644, 7
sim_rand_704, 14nt_1, 644, 658, 9
sim_rand_704, 16nt_1, 658, 676, 7
sim_rand_704, 5mer_4, 682, 713, 11
sim_rand_704, 14nt_1, 713, 734, 8
sim_rand_704, 20nt_2, 741, 768, 9
sim_rand_704, 14nt_2, 772, 787, 7
sim_rand_704, 5mer_1, 791, 823, 11
sim_rand_704, 20nt_2, 827, 849, 9
sim_rand_704, 16nt_1, 857, 878, 8
sim_rand_704, trimer_3, 881, 912, 12
sim_rand_704, 4mer_2, 920, 950, 11
sim_rand_704, 14nt_1, 957, 975, 8
sim_rand_704, 14nt_1, 977, 994, 5
sim_rand_705, 16nt_1, 0, 16, 10
sim_rand_705, 4mer_3, 16, 44, 12
sim_rand_705, 18nt_2, 44, 63, 12
sim_rand_705, 14nt_1, 64, 80, 6
sim_rand_705, 20nt_1, 82, 105, 10
sim_rand_705, 16nt_2, 106, 125, 7
sim_rand_705, 16nt_1, 125, 144, 10
sim_rand_705, 16nt_2, 144, 166, 9
sim_rand_705, 16nt_1, 168, 192, 9
sim_rand_705, 14nt_1, 192, 207, 8
sim_rand_705, 5mer_3, 209, 237, 11
sim_rand_705, 4mer_2, 249, 280, 12
sim_rand_705, 14nt_2, 283, 303, 6
sim_rand_705, 14nt_1, 312, 330, 7
sim_rand_705, 5mer_2, 338, 366, 10
sim_rand_705, Dummy loop, 366, 403, 14
sim_rand_705, 14nt_2, 403, 417, 8
sim_rand_705, 16nt_2, 417, 441, 8
sim_rand_705, 14nt_1, 448, 463, 8
sim_rand_705, 14nt_1, 463, 486, 7
sim_rand_705, 20nt_1, 486, 507, 9
sim_rand_705, 20nt_1, 510, 535, 10
sim_rand_705, 5mer_5, 536, 565, 12
sim_rand_705, trimer_1, 569, 599, 13
sim_rand_705, 20nt_1, 616, 640, 8
sim_rand_705, 20nt_2, 640, 663, 10
sim_rand_705, 5mer_3, 663, 696, 12
sim_rand_705, 16nt_2, 696, 714, 9
sim_rand_705, 18nt_2, 715, 742, 9
sim_rand_705, 14nt_1, 753, 770, 7
sim_rand_705, 14nt_1, 770, 786, 7
sim_rand_705, 4mer_4, 799, 831, 12
sim_rand_705, 14nt_1, 831, 845, 9
sim_rand_705, 5mer_3, 848, 878, 13
sim_rand_705, 18nt_1, 878, 898, 11
sim_rand_705, 5mer_5, 899, 930, 11
sim_rand_705, 20nt_1, 935, 957, 10
sim_rand_705, 14nt_2, 957, 972, 10
sim_rand_705, 18nt_2, 974, 995, 9
sim_rand_706, 5mer_3, 8, 36, 11
sim_rand_706, 18nt_1, 40, 62, 9
sim_rand_706, 14nt_1, 73, 93, 7
sim_rand_706, 16nt_2, 93, 112, 9
sim_rand_706, 14nt_2, 112, 129, 9
sim_rand_706, 5mer_2, 129, 160, 12
sim_rand_706, 4mer_2, 160, 192, 13
sim_rand_706, 5mer_1, 196, 230, 12
sim_rand_706, 20nt_1, 231, 257, 9
sim_rand_706, 14nt_2, 257, 273, 6
sim_rand_706, 16nt_1, 273, 291, 10
sim_rand_706, 16nt_1, 291, 310, 7
sim_rand_706, 4mer_2, 310, 341, 13
sim_rand_706, trimer_2, 344, 373, 11
sim_rand_706, 5mer_2, 387, 416, 12
sim_rand_706, 16nt_1, 419, 437, 6
sim_rand_706, 4mer_4, 439, 470, 12
sim_rand_706, 16nt_2, 477, 495, 9
sim_rand_706, 16nt_2, 495, 513, 6
sim_rand_706, 4mer_1, 513, 542, 14
sim_rand_706, trimer_1, 544, 578, 13
sim_rand_706, trimer_3, 586, 619, 14
sim_rand_706, 5mer_4, 619, 651, 12
sim_rand_706, 14nt_1, 651, 667, 7
sim_rand_706, 16nt_1, 679, 700, 8
sim_rand_706, trimer_1, 704, 735, 12
sim_rand_706, 16nt_1, 735, 754, 9
sim_rand_706, 18nt_2, 760, 786, 11
sim_rand_706, 14nt_2, 786, 802, 10
sim_rand_706, 4mer_1, 802, 836, 12
sim_rand_706, 14nt_2, 836, 854, 7
sim_rand_706, 20nt_1, 860, 887, 8
sim_rand_706, 4mer_4, 887, 920, 15
sim_rand_706, 4mer_3, 927, 956, 11
sim_rand_706, 5mer_3, 961, 991, 14
sim_rand_707, 4mer_1, 3, 34, 13
sim_rand_707, 14nt_1, 34, 50, 6
sim_rand_707, 18nt_1, 61, 83, 8
sim_rand_707, 18nt_2, 86, 109, 9
sim_rand_707, 18nt_2, 109, 130, 8
sim_rand_707, 16nt_2, 138, 157, 11
sim_rand_707, 4mer_4, 157, 185, 12
sim_rand_707, 14nt_1, 188, 208, 8
sim_rand_707, 14nt_2, 211, 229, 9
sim_rand_707, 16nt_1, 229, 252, 8
sim_rand_707, 14nt_1, 254, 272, 8
sim_rand_707, 4mer_4, 276, 312, 14
sim_rand_707, 20nt_2, 318, 342, 10
sim_rand_707, 4mer_1, 346, 380, 11
sim_rand_707, 14nt_1, 380, 396, 8
sim_rand_707, 4mer_2, 408, 439, 13
sim_rand_707, 20nt_2, 439, 459, 11
sim_rand_707, 18nt_2, 461, 486, 9
sim_rand_707, 14nt_1, 486, 502, 7
sim_rand_707, 5mer_4, 513, 545, 11
sim_rand_707, 4mer_4, 553, 584, 10
sim_rand_707, trimer_2, 598, 631, 10
sim_rand_707, 16nt_1, 631, 650, 9
sim_rand_707, trimer_3, 653, 685, 12
sim_rand_707, 4mer_4, 688, 721, 13
sim_rand_707, 5mer_4, 723, 755, 13
sim_rand_707, 18nt_1, 761, 783, 7
sim_rand_707, 14nt_2, 793, 811, 8
sim_rand_707, 14nt_2, 814, 831, 6
sim_rand_707, 14nt_1, 831, 849, 8
sim_rand_707, 14nt_2, 854, 875, 7
sim_rand_707, 5mer_2, 885, 914, 12
sim_rand_707, 16nt_2, 914, 931, 10
sim_rand_707, 14nt_2, 933, 950, 6
sim_rand_707, 14nt_1, 960, 976, 5
sim_rand_707, 14nt_2, 979, 994, 7
sim_rand_708, 14nt_1, 15, 32, 7
sim_rand_708, 5mer_3, 38, 66, 10
sim_rand_708, 14nt_2, 70, 89, 9
sim_rand_708, 16nt_1, 104, 123, 8
sim_rand_708, 4mer_3, 127, 152, 12
sim_rand_708, 20nt_1, 152, 179, 8
sim_rand_708, 4mer_3, 192, 219, 11
sim_rand_708, 4mer_4, 232, 265, 13
sim_rand_708, 4mer_3, 265, 293, 13
sim_rand_708, 14nt_1, 297, 315, 8
sim_rand_708, 14nt_2, 321, 340, 7
sim_rand_708, 20nt_1, 352, 377, 10
sim_rand_708, 18nt_1, 384, 406, 10
sim_rand_708, 5mer_1, 411, 440, 9
sim_rand_708, 14nt_1, 440, 456, 6
sim_rand_708, 14nt_1, 456, 475, 7
sim_rand_708, 14nt_2, 478, 499, 7
sim_rand_708, 14nt_2, 500, 515, 8
sim_rand_708, 14nt_1, 515, 531, 5
sim_rand_708, 5mer_2, 535, 562, 11
sim_rand_708, 16nt_1, 568, 585, 9
sim_rand_708, trimer_3, 586, 620, 12
sim_rand_708, 5mer_3, 624, 653, 10
sim_rand_708, 14nt_2, 666, 686, 8
sim_rand_708, 14nt_2, 698, 718, 8
sim_rand_708, 4mer_3, 728, 761, 13
sim_rand_708, 14nt_1, 761, 780, 9
sim_rand_708, 5mer_3, 790, 822, 12
sim_rand_708, 14nt_2, 826, 846, 8
sim_rand_708, 5mer_3, 853, 886, 13
sim_rand_708, 18nt_2, 888, 909, 11
sim_rand_708, 18nt_2, 909, 932, 7
sim_rand_708, 16nt_1, 938, 959, 10
sim_rand_708, 5mer_5, 961, 994, 12
sim_rand_709, 20nt_1, 10, 38, 10
sim_rand_709, 5mer_4, 42, 72, 12
sim_rand_709, 4mer_1, 82, 113, 12
sim_rand_709, 20nt_2, 123, 147, 10
sim_rand_709, 16nt_2, 147, 169, 9
sim_rand_709, 5mer_4, 171, 199, 9
sim_rand_709, 18nt_2, 199, 221, 10
sim_rand_709, 18nt_2, 224, 245, 9
sim_rand_709, 14nt_1, 252, 272, 8
sim_rand_709, 4mer_2, 278, 308, 12
sim_rand_709, 16nt_1, 321, 341, 7
sim_rand_709, 16nt_2, 343, 363, 10
sim_rand_709, 5mer_2, 366, 397, 10
sim_rand_709, trimer_3, 407, 442, 13
sim_rand_709, 14nt_2, 443, 458, 5
sim_rand_709, 14nt_2, 460, 475, 8
sim_rand_709, 16nt_2, 481, 503, 8
sim_rand_709, 14nt_1, 513, 531, 6
sim_rand_709, 14nt_2, 531, 547, 9
sim_rand_709, 16nt_1, 547, 570, 8
sim_rand_709, 5mer_3, 573, 600, 12
sim_rand_709, 16nt_2, 609, 630, 8
sim_rand_709, 18nt_1, 631, 649, 9
sim_rand_709, 16nt_1, 649, 672, 8
sim_rand_709, 14nt_1, 676, 693, 6
sim_rand_709, 5mer_4, 699, 732, 13
sim_rand_709, 18nt_2, 736, 760, 10
sim_rand_709, 16nt_2, 762, 780, 6
sim_rand_709, 4mer_4, 793, 829, 13
sim_rand_709, 20nt_1, 832, 856, 8
sim_rand_709, 14nt_1, 860, 878, 7
sim_rand_709, 14nt_2, 888, 909, 7
sim_rand_709, 18nt_1, 924, 944, 9
sim_rand_709, 18nt_2, 954, 977, 9
sim_rand_709, 16nt_2, 977, 998, 7
sim_rand_710, 5mer_3, 0, 31, 12
sim_rand_710, 14nt_1, 33, 49, 8
sim_rand_710, 16nt_2, 51, 73, 7
sim_rand_710, 18nt_1, 75, 93, 10
sim_rand_710, 14nt_1, 94, 112, 7
sim_rand_710, 14nt_2, 116, 131, 9
sim_rand_710, 14nt_1, 131, 148, 5
sim_rand_710, 16nt_2, 148, 165, 8
sim_rand_710, 18nt_1, 166, 189, 8
sim_rand_710, 20nt_1, 191, 215, 11
sim_rand_710, 5mer_3, 226, 256, 12
sim_rand_710, 18nt_2, 260, 277, 6
sim_rand_710, 14nt_1, 287, 303, 7
sim_rand_710, 18nt_2, 305, 327, 7
sim_rand_710, 16nt_2, 330, 354, 8
sim_rand_710, 14nt_1, 362, 379, 7
sim_rand_710, 5mer_2, 385, 418, 12
sim_rand_710, Primer_loop, 420, 477, 24
sim_rand_710, 18nt_2, 481, 505, 9
sim_rand_710, 4mer_2, 512, 540, 14
sim_rand_710, 4mer_4, 542, 573, 12
sim_rand_710, 16nt_1, 577, 596, 9
sim_rand_710, 18nt_2, 603, 625, 9
sim_rand_710, trimer_3, 628, 658, 11
sim_rand_710, 14nt_1, 658, 678, 8
sim_rand_710, 18nt_2, 685, 709, 9
sim_rand_710, 14nt_2, 717, 738, 7
sim_rand_710, 4mer_2, 745, 774, 12
sim_rand_710, 18nt_1, 776, 799, 9
sim_rand_710, 5mer_4, 811, 838, 10
